,customerid,birthdate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,bank_branch_clients,employment_status_clients,level_of_education_clients,systemloanid_x,loannumber_x,approveddate_x,creationdate_x,loanamount_x,totaldue_x,termdays_x,referredby_x,good_bad_flag,systemloanid_y,loannumber_y,approveddate_y,creationdate_y,loanamount_y,totaldue_y,termdays_y,closeddate,referredby_y,firstduedate,firstrepaiddate
10123,8a85889853f0fbaa01540444629832e2,1985-06-18 00:00:00.000000,Savings,6.6851047999999995,6.2222471,GT Bank,,Self-Employed,Graduate,301966034,10,13:23.0,13:17.0,20000,24500.0,30,,Good,301609830,1,22:23.0,22:18.0,10000,13000.0,30,05:17.0,,00:00.0,23:28.0
10124,8a85889853f0fbaa01540444629832e2,1985-06-18 00:00:00.000000,Savings,6.6851047999999995,6.2222471,GT Bank,,Self-Employed,Graduate,301966034,10,13:23.0,13:17.0,20000,24500.0,30,,Good,301637055,3,11:54.0,11:46.0,8000,10400.0,30,39:29.0,,00:00.0,24:24.0
10125,8a85889853f0fbaa01540444629832e2,1985-06-18 00:00:00.000000,Savings,6.6851047999999995,6.2222471,GT Bank,,Self-Employed,Graduate,301966034,10,13:23.0,13:17.0,20000,24500.0,30,,Good,301936977,9,27:16.0,25:15.0,10000,12250.0,30,08:28.0,,00:00.0,58:18.0
10126,8a85889853f0fbaa01540444629832e2,1985-06-18 00:00:00.000000,Savings,6.6851047999999995,6.2222471,GT Bank,,Self-Employed,Graduate,301966034,10,13:23.0,13:17.0,20000,24500.0,30,,Good,301709343,5,01:17.0,01:10.0,20000,24500.0,30,49:41.0,,00:00.0,00:00.0
10127,8a85889853f0fbaa01540444629832e2,1985-06-18 00:00:00.000000,Savings,6.6851047999999995,6.2222471,GT Bank,,Self-Employed,Graduate,301966034,10,13:23.0,13:17.0,20000,24500.0,30,,Good,301678613,4,29:14.0,29:06.0,10000,12250.0,30,49:25.0,,00:00.0,34:21.0
10128,8a85889853f0fbaa01540444629832e2,1985-06-18 00:00:00.000000,Savings,6.6851047999999995,6.2222471,GT Bank,,Self-Employed,Graduate,301966034,10,13:23.0,13:17.0,20000,24500.0,30,,Good,301620186,2,44:12.0,44:06.0,8000,10400.0,30,03:23.0,,00:00.0,33:05.0
10129,8a858e935b496584015b49b68b7a2343,1994-05-13 00:00:00.000000,Savings,3.3360495,6.5884353,Access Bank,,Student,,301975542,6,43:00.0,42:53.0,30000,34500.0,30,,Good,301951668,5,59:41.0,59:33.0,30000,34500.0,30,19:39.0,,00:00.0,09:29.0
10130,8a858e935b496584015b49b68b7a2343,1994-05-13 00:00:00.000000,Savings,3.3360495,6.5884353,Access Bank,,Student,,301975542,6,43:00.0,42:53.0,30000,34500.0,30,,Good,301933336,4,11:51.0,11:45.0,10000,11125.0,15,28:24.0,,00:00.0,18:15.0
10131,8a858e935b496584015b49b68b7a2343,1994-05-13 00:00:00.000000,Savings,3.3360495,6.5884353,Access Bank,,Student,,301975542,6,43:00.0,42:53.0,30000,34500.0,30,,Good,301907726,3,41:30.0,40:24.0,20000,24500.0,30,47:59.0,,00:00.0,37:49.0
10132,8a858e935b496584015b49b68b7a2343,1994-05-13 00:00:00.000000,Savings,3.3360495,6.5884353,Access Bank,,Student,,301975542,6,43:00.0,42:53.0,30000,34500.0,30,,Good,301877297,1,22:31.0,22:19.0,10000,11500.0,15,42:18.0,,00:00.0,27:09.0
10133,8a858e935b496584015b49b68b7a2343,1994-05-13 00:00:00.000000,Savings,3.3360495,6.5884353,Access Bank,,Student,,301975542,6,43:00.0,42:53.0,30000,34500.0,30,,Good,301907598,2,42:10.0,42:03.0,10000,11500.0,15,17:17.0,,00:00.0,02:08.0
10134,8a858eda5c8863ff015c97c9d3a9122a,1980-12-31 00:00:00.000000,Savings,3.9739724,7.391286,Access Bank,,Permanent,,301976053,2,23:29.0,23:22.0,10000,13000.0,30,,Good,301934995,1,54:08.0,53:00.0,10000,13000.0,30,25:19.0,,00:00.0,15:10.0
10135,8a858ed35cc5ce51015cc60f40f522b4,1984-07-01 00:00:00.000000,Savings,3.2205031,6.5319046,GT Bank,,Permanent,,301981535,2,33:52.0,33:45.0,10000,11500.0,15,8a858edc59ee87640159eeb9774f1aa7,Good,301945239,1,58:01.0,56:53.0,10000,11500.0,15,26:20.0,8a858edc59ee87640159eeb9774f1aa7,00:00.0,16:11.0
10136,8a858fcc5cf4a563015cf4d7285a1700,1990-10-27 00:00:00.000000,Savings,3.3108071000000003,6.4731203,GT Bank,,,,301983128,2,18:19.0,18:13.0,10000,13000.0,30,,Bad,301961216,1,13:09.0,12:01.0,10000,11500.0,15,35:38.0,,00:00.0,12:04.0
10137,8a858e1d5c5a460c015c5a7896251633,1980-02-11 00:00:00.000000,Savings,4.6122767,8.5216567,GT Bank,,Permanent,,301977120,3,08:31.0,08:25.0,10000,13000.0,30,,Good,301922636,1,06:06.0,05:45.0,10000,11500.0,15,05:33.0,,00:00.0,55:24.0
10138,8a858e1d5c5a460c015c5a7896251633,1980-02-11 00:00:00.000000,Savings,4.6122767,8.5216567,GT Bank,,Permanent,,301977120,3,08:31.0,08:25.0,10000,13000.0,30,,Good,301938853,2,23:12.0,23:05.0,10000,13000.0,30,48:36.0,,00:00.0,38:28.0
10139,8a858fe756939bbb0156b1970aae339a,1963-06-29 00:00:00.000000,Other,7.4308769,9.0759168,First Bank,,Permanent,Graduate,301964104,6,26:09.0,25:58.0,30000,34500.0,30,,Good,301689992,1,16:43.0,16:34.0,10000,11500.0,15,29:46.0,,00:00.0,00:00.0
10140,8a858fe756939bbb0156b1970aae339a,1963-06-29 00:00:00.000000,Other,7.4308769,9.0759168,First Bank,,Permanent,Graduate,301964104,6,26:09.0,25:58.0,30000,34500.0,30,,Good,301784648,3,27:14.0,26:42.0,20000,23800.0,30,10:20.0,,00:00.0,18:07.0
10141,8a858fe756939bbb0156b1970aae339a,1963-06-29 00:00:00.000000,Other,7.4308769,9.0759168,First Bank,,Permanent,Graduate,301964104,6,26:09.0,25:58.0,30000,34500.0,30,,Good,301825164,4,57:04.0,56:57.0,20000,21900.0,15,42:29.0,,00:00.0,16:43.0
10142,8a858fe756939bbb0156b1970aae339a,1963-06-29 00:00:00.000000,Other,7.4308769,9.0759168,First Bank,,Permanent,Graduate,301964104,6,26:09.0,25:58.0,30000,34500.0,30,,Good,301837382,5,12:21.0,12:15.0,30000,34400.0,30,04:12.0,,00:00.0,36:23.0
10143,8a858fe756939bbb0156b1970aae339a,1963-06-29 00:00:00.000000,Other,7.4308769,9.0759168,First Bank,,Permanent,Graduate,301964104,6,26:09.0,25:58.0,30000,34500.0,30,,Good,301742544,2,58:49.0,58:39.0,10000,11500.0,15,50:58.0,,00:00.0,23:45.0
10144,8a858f97594ab63d01594b8df02243c0,1980-07-20 00:00:00.000000,Savings,3.2807454,6.5737533,GT Bank,,,,301983550,9,07:09.0,07:01.0,30000,34500.0,30,,Good,301912572,7,33:55.0,33:49.0,30000,34500.0,30,25:14.0,,00:00.0,15:05.0
10145,8a858f97594ab63d01594b8df02243c0,1980-07-20 00:00:00.000000,Savings,3.2807454,6.5737533,GT Bank,,,,301983550,9,07:09.0,07:01.0,30000,34500.0,30,,Good,301802099,1,39:44.0,39:38.0,10000,11500.0,15,45:21.0,,00:00.0,24:05.0
10146,8a858f97594ab63d01594b8df02243c0,1980-07-20 00:00:00.000000,Savings,3.2807454,6.5737533,GT Bank,,,,301983550,9,07:09.0,07:01.0,30000,34500.0,30,,Good,301847119,4,07:51.0,07:44.0,20000,23800.0,30,29:40.0,,00:00.0,14:31.0
10147,8a858f97594ab63d01594b8df02243c0,1980-07-20 00:00:00.000000,Savings,3.2807454,6.5737533,GT Bank,,,,301983550,9,07:09.0,07:01.0,30000,34500.0,30,,Good,301813214,2,39:25.0,39:19.0,10000,13000.0,30,25:48.0,,00:00.0,10:36.0
10148,8a858f97594ab63d01594b8df02243c0,1980-07-20 00:00:00.000000,Savings,3.2807454,6.5737533,GT Bank,,,,301983550,9,07:09.0,07:01.0,30000,34500.0,30,,Good,301836268,3,49:44.0,49:38.0,10000,11500.0,15,03:01.0,,00:00.0,47:50.0
10149,8a858f97594ab63d01594b8df02243c0,1980-07-20 00:00:00.000000,Savings,3.2807454,6.5737533,GT Bank,,,,301983550,9,07:09.0,07:01.0,30000,34500.0,30,,Good,301894650,6,13:25.0,13:19.0,20000,22250.0,15,30:01.0,,00:00.0,14:52.0
10150,8a858f97594ab63d01594b8df02243c0,1980-07-20 00:00:00.000000,Savings,3.2807454,6.5737533,GT Bank,,,,301983550,9,07:09.0,07:01.0,30000,34500.0,30,,Good,301877938,5,34:02.0,33:48.0,20000,21900.0,15,10:57.0,,00:00.0,55:47.0
10151,8a858f97594ab63d01594b8df02243c0,1980-07-20 00:00:00.000000,Savings,3.2807454,6.5737533,GT Bank,,,,301983550,9,07:09.0,07:01.0,30000,34500.0,30,,Good,301943223,8,00:14.0,00:07.0,30000,34500.0,30,00:19.0,,00:00.0,50:09.0
10152,8a85896f5345dcb801534ce82d2d0e99,1979-04-12 00:00:00.000000,Other,3.210454,6.771814900000001,First Bank,,Permanent,,302000535,11,05:13.0,04:03.0,40000,48000.0,60,,Good,301608643,2,20:55.0,20:48.0,10000,11500.0,15,03:52.0,,00:00.0,58:29.0
10153,8a85896f5345dcb801534ce82d2d0e99,1979-04-12 00:00:00.000000,Other,3.210454,6.771814900000001,First Bank,,Permanent,,302000535,11,05:13.0,04:03.0,40000,48000.0,60,,Good,301913763,9,00:34.0,00:27.0,40000,44000.0,30,14:57.0,,00:00.0,04:48.0
10154,8a85896f5345dcb801534ce82d2d0e99,1979-04-12 00:00:00.000000,Other,3.210454,6.771814900000001,First Bank,,Permanent,,302000535,11,05:13.0,04:03.0,40000,48000.0,60,,Good,301797580,6,41:18.0,41:10.0,30000,34400.0,30,44:35.0,,00:00.0,29:25.0
10155,8a85896f5345dcb801534ce82d2d0e99,1979-04-12 00:00:00.000000,Other,3.210454,6.771814900000001,First Bank,,Permanent,,302000535,11,05:13.0,04:03.0,40000,48000.0,60,,Good,301602118,1,35:24.0,35:13.0,9000,11700.0,30,02:49.0,,00:00.0,42:30.0
10156,8a85896f5345dcb801534ce82d2d0e99,1979-04-12 00:00:00.000000,Other,3.210454,6.771814900000001,First Bank,,Permanent,,302000535,11,05:13.0,04:03.0,40000,48000.0,60,,Good,301822672,7,09:26.0,09:20.0,30000,36800.0,60,25:30.0,,00:00.0,41:53.0
10157,8a85896f5345dcb801534ce82d2d0e99,1979-04-12 00:00:00.000000,Other,3.210454,6.771814900000001,First Bank,,Permanent,,302000535,11,05:13.0,04:03.0,40000,48000.0,60,,Good,301686256,4,10:11.0,09:58.0,10000,12250.0,30,53:23.0,,00:00.0,00:00.0
10158,8a85896f5345dcb801534ce82d2d0e99,1979-04-12 00:00:00.000000,Other,3.210454,6.771814900000001,First Bank,,Permanent,,302000535,11,05:13.0,04:03.0,40000,48000.0,60,,Good,301782235,5,00:44.0,00:36.0,20000,23800.0,30,22:37.0,,00:00.0,07:27.0
10159,8a85896f5345dcb801534ce82d2d0e99,1979-04-12 00:00:00.000000,Other,3.210454,6.771814900000001,First Bank,,Permanent,,302000535,11,05:13.0,04:03.0,40000,48000.0,60,,Good,301943832,10,55:39.0,55:33.0,40000,48000.0,60,32:10.0,,00:00.0,29:46.0
10160,8a85896f5345dcb801534ce82d2d0e99,1979-04-12 00:00:00.000000,Other,3.210454,6.771814900000001,First Bank,,Permanent,,302000535,11,05:13.0,04:03.0,40000,48000.0,60,,Good,301873543,8,30:26.0,30:10.0,30000,34400.0,30,19:49.0,,00:00.0,04:41.0
10161,8a85896f5345dcb801534ce82d2d0e99,1979-04-12 00:00:00.000000,Other,3.210454,6.771814900000001,First Bank,,Permanent,,302000535,11,05:13.0,04:03.0,40000,48000.0,60,,Good,301628188,3,41:07.0,40:33.0,10000,13000.0,30,54:15.0,,00:00.0,39:12.0
10162,8a858f1955b1c4df0155ce9b2e35046b,1990-11-10 00:00:00.000000,Savings,3.3684032999999998,6.655468300000001,Access Bank,,Permanent,,301984391,2,14:05.0,13:58.0,10000,13000.0,30,,Good,301948920,1,59:48.0,59:40.0,10000,11500.0,15,44:06.0,,00:00.0,33:57.0
10163,8a858f185c884965015c884afd9000c9,1965-11-08 00:00:00.000000,Savings,5.6311732,6.296475,GT Bank,,Permanent,,301967647,2,49:18.0,49:12.0,10000,13000.0,30,8a858ff45be92ea2015be991525a2f79,Good,301936854,1,24:08.0,23:00.0,10000,13000.0,30,39:16.0,8a858ff45be92ea2015be991525a2f79,00:00.0,29:07.0
10164,8a858f365b2547f3015b32c34eed3f93,1985-03-08 00:00:00.000000,Savings,3.0368301,7.0165899000000005,UBA,,Permanent,,301999509,3,04:32.0,03:22.0,10000,11500.0,15,,Good,301914229,2,25:53.0,25:47.0,10000,11500.0,15,29:55.0,,00:00.0,19:47.0
10165,8a858f365b2547f3015b32c34eed3f93,1985-03-08 00:00:00.000000,Savings,3.0368301,7.0165899000000005,UBA,,Permanent,,301999509,3,04:32.0,03:22.0,10000,11500.0,15,,Good,301882432,1,14:12.0,13:50.0,10000,11500.0,15,11:50.0,,00:00.0,56:41.0
10166,8a858fa95b631878015b6361346f403a,1981-10-12 00:00:00.000000,Savings,5.7081017,6.3797026,Stanbic IBTC,,Permanent,,301974185,3,01:50.0,01:42.0,10000,13000.0,30,,Good,301900593,1,13:30.0,13:12.0,10000,13000.0,30,58:58.0,,00:00.0,48:49.0
10167,8a858fa95b631878015b6361346f403a,1981-10-12 00:00:00.000000,Savings,5.7081017,6.3797026,Stanbic IBTC,,Permanent,,301974185,3,01:50.0,01:42.0,10000,13000.0,30,,Good,301934651,2,08:03.0,07:57.0,10000,13000.0,30,11:41.0,,00:00.0,51:12.0
10168,8a858f0d5a859ac0015a85b7eed311de,1983-11-10 00:00:00.000000,Savings,7.010629300000001,4.791191599999999,Access Bank,,Permanent,,301983288,2,06:49.0,06:39.0,10000,13000.0,30,,Good,301958945,1,22:26.0,21:17.0,10000,13000.0,30,39:00.0,,00:00.0,28:51.0
10169,8a8588f35438fe1201544cc7b44c5650,1985-08-04 00:00:00.000000,Savings,3.5545732000000005,6.4631055,GT Bank,,Permanent,Graduate,301996917,2,53:40.0,52:28.0,10000,13000.0,30,,Good,301614009,1,51:10.0,51:03.0,10000,13000.0,30,02:22.0,,00:00.0,04:24.0
10170,8a858e105bd92644015be699d91214f3,1986-10-20 00:00:00.000000,Savings,3.3381046000000003,6.6437685,GT Bank,,Permanent,,301999752,5,30:29.0,30:22.0,20000,24500.0,30,,Good,301902426,1,04:09.0,04:01.0,10000,11500.0,15,33:38.0,,00:00.0,23:29.0
10171,8a858e105bd92644015be699d91214f3,1986-10-20 00:00:00.000000,Savings,3.3381046000000003,6.6437685,GT Bank,,Permanent,,301999752,5,30:29.0,30:22.0,20000,24500.0,30,,Good,301942052,3,04:49.0,04:43.0,10000,11500.0,15,23:55.0,,00:00.0,13:46.0
10172,8a858e105bd92644015be699d91214f3,1986-10-20 00:00:00.000000,Savings,3.3381046000000003,6.6437685,GT Bank,,Permanent,,301999752,5,30:29.0,30:22.0,20000,24500.0,30,,Good,301923806,2,25:39.0,25:33.0,10000,11000.0,15,44:52.0,,00:00.0,34:43.0
10173,8a858e105bd92644015be699d91214f3,1986-10-20 00:00:00.000000,Savings,3.3381046000000003,6.6437685,GT Bank,,Permanent,,301999752,5,30:29.0,30:22.0,20000,24500.0,30,,Good,301955022,4,27:19.0,27:11.0,20000,22250.0,15,34:17.0,,00:00.0,24:08.0
10174,8a858e36590808e3015946ced00e5b34,1988-11-04 00:00:00.000000,Savings,3.3661315000000003,6.448118,First Bank,,Permanent,,301998944,8,27:21.0,27:15.0,30000,39000.0,60,,Good,301918048,5,12:44.0,12:38.0,20000,24500.0,30,50:44.0,,00:00.0,40:35.0
10175,8a858e36590808e3015946ced00e5b34,1988-11-04 00:00:00.000000,Savings,3.3661315000000003,6.448118,First Bank,,Permanent,,301998944,8,27:21.0,27:15.0,30000,39000.0,60,,Good,301867683,3,01:34.0,01:28.0,10000,11500.0,15,05:04.0,,00:00.0,49:55.0
10176,8a858e36590808e3015946ced00e5b34,1988-11-04 00:00:00.000000,Savings,3.3661315000000003,6.448118,First Bank,,Permanent,,301998944,8,27:21.0,27:15.0,30000,39000.0,60,,Good,301882340,4,06:23.0,06:17.0,20000,23800.0,30,02:34.0,,00:00.0,52:26.0
10177,8a858e36590808e3015946ced00e5b34,1988-11-04 00:00:00.000000,Savings,3.3661315000000003,6.448118,First Bank,,Permanent,,301998944,8,27:21.0,27:15.0,30000,39000.0,60,,Good,301838692,1,41:58.0,40:50.0,10000,11500.0,15,09:36.0,,00:00.0,54:26.0
10178,8a858e36590808e3015946ced00e5b34,1988-11-04 00:00:00.000000,Savings,3.3661315000000003,6.448118,First Bank,,Permanent,,301998944,8,27:21.0,27:15.0,30000,39000.0,60,,Good,301951302,6,03:47.0,02:41.0,20000,22250.0,15,32:10.0,,00:00.0,22:01.0
10179,8a858e36590808e3015946ced00e5b34,1988-11-04 00:00:00.000000,Savings,3.3661315000000003,6.448118,First Bank,,Permanent,,301998944,8,27:21.0,27:15.0,30000,39000.0,60,,Good,301951492,7,35:41.0,35:35.0,30000,34500.0,30,34:56.0,,00:00.0,24:47.0
10180,8a858e36590808e3015946ced00e5b34,1988-11-04 00:00:00.000000,Savings,3.3661315000000003,6.448118,First Bank,,Permanent,,301998944,8,27:21.0,27:15.0,30000,39000.0,60,,Good,301849268,2,17:59.0,17:53.0,10000,11500.0,15,52:13.0,,00:00.0,37:05.0
10181,8a858fee5863a0490158690536734bb3,1988-03-24 00:00:00.000000,Savings,3.2592239,6.5559761,GT Bank,,Permanent,,301997655,13,51:27.0,51:16.0,40000,44000.0,30,,Good,301771301,3,27:27.0,27:18.0,20000,21900.0,15,11:58.0,,00:00.0,56:49.0
10182,8a858fee5863a0490158690536734bb3,1988-03-24 00:00:00.000000,Savings,3.2592239,6.5559761,GT Bank,,Permanent,,301997655,13,51:27.0,51:16.0,40000,44000.0,30,,Good,301918909,11,38:59.0,37:53.0,40000,44000.0,30,18:17.0,,00:00.0,08:08.0
10183,8a858fee5863a0490158690536734bb3,1988-03-24 00:00:00.000000,Savings,3.2592239,6.5559761,GT Bank,,Permanent,,301997655,13,51:27.0,51:16.0,40000,44000.0,30,,Good,301826027,8,32:16.0,32:01.0,30000,34400.0,30,29:48.0,,00:00.0,14:38.0
10184,8a858fee5863a0490158690536734bb3,1988-03-24 00:00:00.000000,Savings,3.2592239,6.5559761,GT Bank,,Permanent,,301997655,13,51:27.0,51:16.0,40000,44000.0,30,,Good,301814446,7,46:12.0,46:06.0,20000,21800.0,15,29:49.0,,00:00.0,14:39.0
10185,8a858fee5863a0490158690536734bb3,1988-03-24 00:00:00.000000,Savings,3.2592239,6.5559761,GT Bank,,Permanent,,301997655,13,51:27.0,51:16.0,40000,44000.0,30,,Good,301950140,12,20:02.0,19:55.0,40000,44000.0,30,43:08.0,,00:00.0,33:00.0
10186,8a858fee5863a0490158690536734bb3,1988-03-24 00:00:00.000000,Savings,3.2592239,6.5559761,GT Bank,,Permanent,,301997655,13,51:27.0,51:16.0,40000,44000.0,30,,Good,301846440,9,39:43.0,39:37.0,40000,44800.0,30,16:48.0,,00:00.0,01:39.0
10187,8a858fee5863a0490158690536734bb3,1988-03-24 00:00:00.000000,Savings,3.2592239,6.5559761,GT Bank,,Permanent,,301997655,13,51:27.0,51:16.0,40000,44000.0,30,,Good,301880354,10,20:20.0,20:13.0,40000,44800.0,30,51:01.0,,00:00.0,40:51.0
10188,8a858fee5863a0490158690536734bb3,1988-03-24 00:00:00.000000,Savings,3.2592239,6.5559761,GT Bank,,Permanent,,301997655,13,51:27.0,51:16.0,40000,44000.0,30,,Good,301765745,2,41:55.0,41:45.0,10000,11500.0,15,29:08.0,,00:00.0,13:58.0
10189,8a858fee5863a0490158690536734bb3,1988-03-24 00:00:00.000000,Savings,3.2592239,6.5559761,GT Bank,,Permanent,,301997655,13,51:27.0,51:16.0,40000,44000.0,30,,Good,301778672,4,47:59.0,47:53.0,20000,21900.0,15,39:48.0,,00:00.0,24:38.0
10190,8a858fee5863a0490158690536734bb3,1988-03-24 00:00:00.000000,Savings,3.2592239,6.5559761,GT Bank,,Permanent,,301997655,13,51:27.0,51:16.0,40000,44000.0,30,,Good,301791364,6,58:10.0,57:58.0,30000,34400.0,30,41:21.0,,00:00.0,26:12.0
10191,8a858fee5863a0490158690536734bb3,1988-03-24 00:00:00.000000,Savings,3.2592239,6.5559761,GT Bank,,Permanent,,301997655,13,51:27.0,51:16.0,40000,44000.0,30,,Good,301759705,1,26:28.0,26:13.0,10000,11500.0,15,48:17.0,,00:00.0,33:07.0
10192,8a858fee5863a0490158690536734bb3,1988-03-24 00:00:00.000000,Savings,3.2592239,6.5559761,GT Bank,,Permanent,,301997655,13,51:27.0,51:16.0,40000,44000.0,30,,Good,301784125,5,55:28.0,55:18.0,20000,21900.0,15,51:13.0,,00:00.0,35:43.0
10193,8a858fff5a36fe68015a37f8550a02a2,1987-09-10 00:00:00.000000,Savings,3.4914211,6.439399400000001,First Bank,,Permanent,,301989105,7,24:08.0,24:01.0,30000,34500.0,30,,Good,301878697,4,02:24.0,02:17.0,20000,23800.0,30,19:58.0,,00:00.0,06:47.0
10194,8a858fff5a36fe68015a37f8550a02a2,1987-09-10 00:00:00.000000,Savings,3.4914211,6.439399400000001,First Bank,,Permanent,,301989105,7,24:08.0,24:01.0,30000,34500.0,30,,Good,301839048,2,19:21.0,19:14.0,10000,13000.0,30,58:14.0,,00:00.0,43:06.0
10195,8a858fff5a36fe68015a37f8550a02a2,1987-09-10 00:00:00.000000,Savings,3.4914211,6.439399400000001,First Bank,,Permanent,,301989105,7,24:08.0,24:01.0,30000,34500.0,30,,Good,301868793,3,36:29.0,36:23.0,10000,11500.0,15,53:20.0,,00:00.0,38:12.0
10196,8a858fff5a36fe68015a37f8550a02a2,1987-09-10 00:00:00.000000,Savings,3.4914211,6.439399400000001,First Bank,,Permanent,,301989105,7,24:08.0,24:01.0,30000,34500.0,30,,Good,301950380,6,50:34.0,50:27.0,20000,24500.0,30,22:48.0,,00:00.0,12:39.0
10197,8a858fff5a36fe68015a37f8550a02a2,1987-09-10 00:00:00.000000,Savings,3.4914211,6.439399400000001,First Bank,,Permanent,,301989105,7,24:08.0,24:01.0,30000,34500.0,30,,Good,301820375,1,16:14.0,16:03.0,10000,13000.0,30,02:09.0,,00:00.0,46:59.0
10198,8a858fff5a36fe68015a37f8550a02a2,1987-09-10 00:00:00.000000,Savings,3.4914211,6.439399400000001,First Bank,,Permanent,,301989105,7,24:08.0,24:01.0,30000,34500.0,30,,Good,301917723,5,04:08.0,03:02.0,20000,24500.0,30,17:58.0,,00:00.0,07:50.0
10199,8a858fd35b5dfefb015b5e006c1300fe,1965-11-16 00:00:00.000000,Savings,3.3628632000000005,6.561188499999999,First Bank,,Permanent,,301996420,3,29:11.0,28:00.0,10000,13000.0,30,,Good,301864889,1,17:16.0,17:06.0,10000,13000.0,30,20:35.0,,00:00.0,44:48.0
10200,8a858fd35b5dfefb015b5e006c1300fe,1965-11-16 00:00:00.000000,Savings,3.3628632000000005,6.561188499999999,First Bank,,Permanent,,301996420,3,29:11.0,28:00.0,10000,13000.0,30,,Good,301905326,2,44:01.0,43:54.0,10000,13000.0,30,31:19.0,,00:00.0,58:30.0
10201,8a858f005a04ae6e015a1010b91f643f,1983-09-24 00:00:00.000000,Savings,3.3330677000000004,6.441684700000001,Sterling Bank,,,,301959171,4,56:22.0,56:15.0,10000,11500.0,15,,Bad,301810736,1,15:56.0,15:47.0,10000,13000.0,30,36:47.0,,00:00.0,00:00.0
10202,8a858f005a04ae6e015a1010b91f643f,1983-09-24 00:00:00.000000,Savings,3.3330677000000004,6.441684700000001,Sterling Bank,,,,301959171,4,56:22.0,56:15.0,10000,11500.0,15,,Bad,301835412,2,59:03.0,58:56.0,10000,13000.0,30,03:10.0,,00:00.0,48:01.0
10203,8a858f005a04ae6e015a1010b91f643f,1983-09-24 00:00:00.000000,Savings,3.3330677000000004,6.441684700000001,Sterling Bank,,,,301959171,4,56:22.0,56:15.0,10000,11500.0,15,,Bad,301881028,3,35:57.0,35:50.0,10000,13000.0,30,27:30.0,,00:00.0,17:21.0
10204,8a858e6c5c88d145015c89430ef61a5d,1991-12-17 00:00:00.000000,Savings,3.3352712999999996,6.6397854999999995,UBA,,Permanent,,301969004,2,48:48.0,48:40.0,10000,12500.0,30,,Good,301931939,1,54:59.0,53:51.0,10000,13000.0,30,00:48.0,,00:00.0,22:23.0
10205,8a858e675b00c831015b04414db70f3f,1989-10-11 00:00:00.000000,Savings,7.0662036,8.9579543,GT Bank,,Permanent,,301964701,4,48:46.0,48:35.0,10000,12250.0,30,,Good,301856801,1,15:25.0,15:11.0,10000,13000.0,30,06:45.0,,00:00.0,51:36.0
10206,8a858e675b00c831015b04414db70f3f,1989-10-11 00:00:00.000000,Savings,7.0662036,8.9579543,GT Bank,,Permanent,,301964701,4,48:46.0,48:35.0,10000,12250.0,30,,Good,301910012,2,05:34.0,05:28.0,10000,13000.0,30,44:27.0,,00:00.0,00:00.0
10207,8a858e675b00c831015b04414db70f3f,1989-10-11 00:00:00.000000,Savings,7.0662036,8.9579543,GT Bank,,Permanent,,301964701,4,48:46.0,48:35.0,10000,12250.0,30,,Good,301944388,3,03:14.0,03:07.0,10000,11500.0,15,39:38.0,,00:00.0,29:29.0
10208,8a858f745b4891fd015b48b63bcd3269,1975-05-16 00:00:00.000000,Savings,3.5764739000000003,6.4725495,Fidelity Bank,,,,301983122,3,18:21.0,17:11.0,10000,13000.0,30,,Good,301939038,2,11:44.0,11:38.0,10000,13000.0,30,16:12.0,,00:00.0,06:01.0
10209,8a858f745b4891fd015b48b63bcd3269,1975-05-16 00:00:00.000000,Savings,3.5764739000000003,6.4725495,Fidelity Bank,,,,301983122,3,18:21.0,17:11.0,10000,13000.0,30,,Good,301923231,1,32:42.0,32:35.0,10000,13000.0,30,37:14.0,,00:00.0,27:05.0
10210,8a858f4b55df0f530155df6f850e26c8,1963-03-23 00:00:00.000000,Other,6.2858981,4.932516000000001,First Bank,,Permanent,,301967568,5,04:48.0,04:43.0,10000,13000.0,30,,Good,301826748,2,27:51.0,27:40.0,10000,13000.0,30,09:36.0,,00:00.0,54:26.0
10211,8a858f4b55df0f530155df6f850e26c8,1963-03-23 00:00:00.000000,Other,6.2858981,4.932516000000001,First Bank,,Permanent,,301967568,5,04:48.0,04:43.0,10000,13000.0,30,,Good,301927749,4,33:48.0,33:37.0,10000,13000.0,30,02:20.0,,00:00.0,52:11.0
10212,8a858f4b55df0f530155df6f850e26c8,1963-03-23 00:00:00.000000,Other,6.2858981,4.932516000000001,First Bank,,Permanent,,301967568,5,04:48.0,04:43.0,10000,13000.0,30,,Good,301650283,1,40:32.0,40:17.0,10000,13000.0,30,52:11.0,,00:00.0,37:06.0
10213,8a858f4b55df0f530155df6f850e26c8,1963-03-23 00:00:00.000000,Other,6.2858981,4.932516000000001,First Bank,,Permanent,,301967568,5,04:48.0,04:43.0,10000,13000.0,30,,Good,301853820,3,13:39.0,13:33.0,20000,23800.0,30,42:08.0,,00:00.0,27:00.0
10214,8a858e0a5668e69c0156831b8a43116f,1992-10-05 00:00:00.000000,Other,3.4553466,6.793077900000001,EcoBank,,Unemployed,,301992509,9,55:54.0,55:48.0,40000,44000.0,30,,Good,301833298,6,45:12.0,45:06.0,30000,36800.0,60,30:23.0,,00:00.0,17:48.0
